"","participant_id","B1A2L9: Fresh Step: SKU: Fresh Step Scented Litter","B1A2L10: Fresh Step: SKU: Fresh Step Extreme Scented Litter","B1A2L11: Fresh Step: SKU: Fresh Step Extreme Scented Litter Hawaiian","B1A2L12: Fresh Step: SKU: Fresh Step Multi-Cat Scented Litter","B1A2L13: Fresh Step: SKU: Fresh Step Odor Shield Scented Litter","B1A2L14: Fresh Step: SKU: Fresh Step Clean Paws® Scented Litter","B1A2L15: Fresh Step: SKU: Fresh Step Clean Paws® Multi-Cat Scented Litter","B1A2L16: Fresh Step: SKU: Fresh Step Clean Paws® Calm Scented Litter","B1A2L17: Fresh Step: SKU: Fresh Step Clean Paws® Triple Action Scented Litter","B1A2L18: Fresh Step: SKU: Fresh Step Clean Paws® Ultra Absorb Scented Litter","B1A2L19: Fresh Step: SKU: Fresh Step Outstretch Scented Litter","B1A3L1: Fresh Step: Equity: none","B1A3L2: Fresh Step: Equity: Gain","B1A3L3: Fresh Step: Equity: Glad","B1A3L4: Fresh Step: Equity: Char","B1A3L5: Fresh Step: Equity: Febreze","B1A3L6: Fresh Step: Equity: Both Gain and Febreze","B1A3L7: Fresh Step: Equity: Clorox","B2A2L20: / Scoop Away: SKU: Scoop Away instant odor Control Scented Litter","B2A2L21: / Scoop Away: SKU: Scoop Away Low Track Scented Litter","B2A2L22: / Scoop Away: SKU: Scoop Away  Muli-Cat Scented Litter","B2A3L1: / Scoop Away: Equity: none","B2A3L2: / Scoop Away: Equity: Gain","B2A3L3: / Scoop Away: Equity: Glad","B2A3L4: / Scoop Away: Equity: Char","B2A3L5: / Scoop Away: Equity: Febreze","B2A3L6: / Scoop Away: Equity: Both Gain and Febreze","B2A3L7: / Scoop Away: Equity: Clorox","segment_id","name","status_included_in_current_report"
"1",196396058,0,3.59347584924703,-1.96437132035257,0.284461516366823,1.50650938230612,0.0290450527417642,-1.54654042136043,1.44251732091699,-0.696054304405084,-0.786533567614762,-1.86250950784588,0,0.696911738627502,0.119508379765091,-0.230870042066043,-0.727520961776734,0.672167469827053,-0.397162912320341,0,0.853008889030272,-1.27166779391781,0,-1.85761922939144,-0.0491576794166245,1.19210521980245,1.6559946045969,-1.84092277456843,1.04257009598421,"53777","Multicultural millennials",1
"2",196416210,0,-7.05635248356296,-0.642272326140828,-7.89968149865997,0.124806717028869,4.3576589089588,3.27086490385672,-3.46666950684583,6.13199930354276,-5.87117988043605,11.0508258622585,0,-3.70179304986459,5.50409086581867,-0.847265014719092,1.17162145399311,-7.15549051376717,5.32205093468573,0,-0.503731847596916,2.52144205252559,0,-16.7842640991818,-1.54970102198778,4.19899917295915,-5.78873953315031,11.0242763186691,7.83863381167122,"53777","Multicultural millennials",1
"3",196416409,0,-1.67252397832649,-0.569712846786394,-1.82670883118538,-3.25701094932585,0.424327448008381,2.71866310527518,0.0844946622649158,-0.00533144545624456,0.217848429286729,3.88595440624516,0,0.0751912779638104,1.85867651923655,-0.658087756810811,-0.843034877826651,-1.00556085431308,0.443789101606834,0,0.234252329070131,-0.610056852704127,0,-0.478792109303992,-1.99963313663638,0.695715011972961,1.08029220153177,0.500538026090427,0.020162842558346,"53777","Multicultural millennials",1
"4",196417246,0,-0.837775203683982,2.10610471668811,1.82520175429068,-0.695015427497969,-0.606174276579337,-0.545419016065097,-1.62729972011749,-0.124915433164692,-1.160604739134,1.66589734526377,0,0.0259728511482686,1.63734041859434,-1.70707442421445,-1.01757242711734,-0.649390718066707,1.78798726249469,0,-0.737357249316106,0.0762715413258857,0,-0.676734991822029,-0.64031291266695,-1.02350810476128,1.32437391732159,0.929405238907036,0.042861474019409,"53777","Multicultural millennials",1
"5",196417386,0,-0.0216309969451671,0.54114769491092,1.22384214814569,0.660887507082866,2.02365854265136,-1.54446726347257,-2.23485487934691,-1.36759037433848,1.63905834453082,-0.920050723218533,0,1.15293204433852,-4.98693502224431,-2.86150152999101,4.71206131430899,3.74490726394056,-1.80587530999842,0,-2.58173406189271,1.86722986444624,0,-1.42810790383226,1.71734967031808,5.104505716202,-1.99258088883026,-1.27404859299115,-1.98574836762925,"53777","Multicultural millennials",1
"6",196421814,0,3.2895568869355,-5.33318515821739,1.09448100928732,3.81498373917245,1.3852256741028,-5.56116801617089,5.23735712938024,-5.98084791353475,2.33232088125543,-0.278724232210706,0,7.18017357434687,1.23742650888685,-0.468461316634599,-1.41260238269419,0.583202460273627,-7.53917076165454,0,-1.08368333165971,0.13811903196228,0,-2.50872711852609,4.86905145400472,6.03947305773509,-2.02838685650114,-8.85428273364791,2.66451667448026,"53777","Multicultural millennials",1
"7",196430924,0,1.15537794410619,-1.50441408631834,-1.00329466605237,2.64389102868468,-2.99830455951458,-2.68355648730654,1.75553596091982,0.399311258249348,4.83356373317264,-2.59811012594084,0,2.35790739811083,3.16449838611227,1.62086027642851,-2.47204907521023,-3.41474245845368,-1.84721111959486,0,2.26837437023338,-1.68755389763942,0,6.73618624750257,-1.41188617898527,-3.20883990265468,1.23991406600005,-2.17193703575224,-1.14665594891148,"53777","Multicultural millennials",1
"8",196440666,0,1.94589759334989,4.59044020663384,4.66204717844091,6.59376015949213,-0.131440440767137,-3.25176751313376,-3.34955362273088,-1.62421640675524,-4.15657824348722,-5.27858891104255,0,-3.2449876721511,0.606725798064592,-0.262954434250971,-4.10030122332526,2.6525309541485,4.74054407863563,0,2.46780480334756,-1.59928138900975,0,7.72340967613404,0.144008519643721,1.27831788732608,-4.01866842967367,-2.04838375867276,-2.48223470033109,"53777","Multicultural millennials",1
"9",196440941,0,21.0420956131256,-36.1977742808851,16.3259758744141,9.41037292799524,-6.25068404307128,-4.51852324708498,4.5178484583987,12.0053181848798,15.57387661581,-31.9085061035822,0,-25.4222836847112,23.0889507310434,-2.83144070894771,-10.1515498694963,-12.9407784559862,27.8991688928974,0,18.9177530034593,-18.3202470624803,0,11.390932046506,-1.3256558782121,-11.8759309255134,-7.23624651805127,26.9653477173829,-15.4777830292687,"53777","Multicultural millennials",1
"10",196463711,0,-5.00574352404467,-0.0903865337415347,-0.330467362859302,-1.96345840391078,1.26469054945651,1.95372090565586,0.0812946822676656,2.56134468655926,1.81401755338059,-0.285012552763611,0,2.12249627284238,0.808168729518487,1.60471365232756,-0.192672842997276,-2.60901794968973,-1.81848338957214,0,-2.33929083505743,2.5402866981578,0,-1.52309514967283,1.17267396103764,-0.685743092621706,-2.99312206564313,4.25437334647783,-0.194398313066875,"53777","Multicultural millennials",1
